timestamp,frame_id,current_count,avg_count,low_stock_alert,fps,event_type
2026-02-25T18:46:39.160124,1097,0,0.0,1,13.33,periodic
2026-02-25T18:46:40.204186,1111,0,0.0,1,12.7,periodic
2026-02-25T18:46:41.249018,1125,0,0.0,1,14.08,periodic
2026-02-25T18:46:42.280151,1139,0,0.0,1,13.77,periodic
2026-02-25T18:46:43.330413,1153,0,0.0,1,13.52,periodic
2026-02-25T18:46:44.366820,1167,0,0.0,1,13.25,periodic
2026-02-25T18:46:45.401462,1181,0,0.0,1,12.4,periodic
2026-02-25T18:46:46.433985,1195,0,0.0,1,12.11,periodic
2026-02-25T18:46:47.461394,1209,0,0.0,1,12.87,periodic
2026-02-25T18:46:48.483444,1223,0,0.0,1,14.13,periodic
2026-02-25T18:46:49.486656,1237,0,0.0,1,13.71,periodic
2026-02-25T18:46:50.508464,1251,0,0.0,1,14.65,periodic
2026-02-25T18:46:51.553656,1265,0,0.0,1,14.39,periodic
2026-02-25T18:46:52.585079,1279,0,0.0,1,14.45,periodic
2026-02-25T18:46:53.632552,1293,0,0.0,1,13.68,periodic
2026-02-25T18:46:54.641102,1307,0,0.0,1,14.91,periodic
2026-02-25T18:46:55.664594,1321,0,0.0,1,12.64,periodic
2026-02-25T18:46:56.688082,1335,0,0.0,1,14.14,periodic
2026-02-25T18:46:57.725923,1349,0,0.0,1,14.07,periodic
2026-02-25T18:46:58.777830,1363,0,0.0,1,13.6,periodic
2026-02-25T18:46:59.790083,1376,0,0.0,1,14.18,periodic
2026-02-25T18:47:00.815615,1390,0,0.0,1,13.83,periodic
2026-02-25T18:47:01.864400,1404,0,0.0,1,12.87,periodic
2026-02-25T18:47:02.872065,1418,0,0.0,1,14.31,periodic
2026-02-25T18:47:03.940656,1432,0,0.0,1,12.21,periodic
2026-02-25T18:47:04.972555,1446,0,0.0,1,12.69,periodic
2026-02-25T18:47:05.973006,1460,0,0.0,1,14.73,periodic
2026-02-25T18:47:07.028560,1474,0,0.0,1,14.41,periodic
2026-02-25T18:47:08.080237,1488,0,0.0,1,14.11,periodic
2026-02-25T18:47:09.100137,1502,0,0.0,1,13.86,periodic
2026-02-25T18:47:10.128718,1516,0,0.0,1,13.86,periodic
2026-02-25T18:47:11.175827,1530,0,0.0,1,14.31,periodic
2026-02-25T18:47:12.223576,1544,0,0.0,1,13.6,periodic
2026-02-25T18:47:13.248317,1558,0,0.0,1,13.32,periodic
2026-02-25T18:47:14.275990,1572,0,0.0,1,13.01,periodic
2026-02-25T18:47:15.294413,1586,0,0.0,1,13.57,periodic
2026-02-25T18:47:16.310933,1600,0,0.0,1,13.71,periodic
2026-02-25T18:47:17.345370,1614,0,0.0,1,14.09,periodic
2026-02-25T18:47:18.389943,1628,0,0.0,1,13.42,periodic
2026-02-25T18:47:19.424119,1642,0,0.0,1,13.46,periodic
2026-02-25T18:47:20.441710,1656,0,0.0,1,12.5,periodic
2026-02-25T18:47:21.451563,1670,0,0.0,1,12.8,periodic
2026-02-25T18:47:22.515718,1684,0,0.0,1,14.04,periodic
2026-02-25T18:47:23.548816,1698,0,0.0,1,13.82,periodic
2026-02-25T18:47:24.549653,1711,0,0.0,1,13.43,periodic
2026-02-25T18:47:25.582232,1725,0,0.0,1,13.16,periodic
2026-02-25T18:47:26.599133,1739,0,0.0,1,14.4,periodic
2026-02-25T18:47:27.623891,1753,0,0.0,1,13.98,periodic
2026-02-25T18:47:28.663215,1767,0,0.0,1,12.32,periodic
2026-02-25T18:47:29.707583,1781,0,0.0,1,11.79,periodic
2026-02-25T18:47:30.736937,1795,0,0.0,1,13.76,periodic
2026-02-25T18:47:31.764836,1809,0,0.0,1,13.31,periodic
2026-02-25T18:47:32.793415,1823,0,0.0,1,13.01,periodic
2026-02-25T18:47:33.826774,1837,0,0.0,1,14.17,periodic
2026-02-25T18:47:34.860004,1851,0,0.0,1,13.9,periodic
2026-02-25T18:47:35.886857,1865,0,0.0,1,14.73,periodic
2026-02-25T18:47:36.946579,1880,0,0.0,1,13.44,periodic
2026-02-25T18:47:37.973486,1894,0,0.0,1,13.12,periodic
2026-02-25T18:47:39.049118,1909,0,0.0,1,12.53,periodic
2026-02-25T18:47:40.061360,1923,0,0.0,1,13.83,periodic
2026-02-25T18:47:41.086607,1937,0,0.0,1,12.31,periodic
2026-02-25T18:47:42.164019,1952,0,0.0,1,12.21,periodic
2026-02-25T18:47:43.192412,1966,0,0.0,1,13.21,periodic
2026-02-25T18:47:44.211976,1980,0,0.0,1,14.15,periodic
2026-02-25T18:47:45.223425,1994,0,0.0,1,15.03,periodic
2026-02-25T18:47:46.257268,2008,0,0.0,1,12.66,periodic
2026-02-25T18:47:47.270968,2022,0,0.0,1,11.56,periodic
